,timestamp,value,label
407,2015-08-09 09:42:00,235,0
384,2015-08-08 16:30:00,144,0
2032,2015-09-16 12:35:00,128,0
2006,2015-09-16 06:24:00,139,0
2010,2015-09-16 07:35:00,151,0
1596,2015-09-09 22:40:00,143,0
1000,2015-08-24 12:22:00,627,0
543,2015-08-11 11:12:00,123,0
675,2015-08-13 00:27:00,1492,0
283,2015-08-06 18:18:00,126,0
693,2015-08-13 09:37:00,263,0
541,2015-08-11 10:41:00,140,0
1617,2015-09-10 08:20:00,326,0
285,2015-08-06 21:28:00,247,0
1940,2015-09-15 07:46:00,172,0
1515,2015-09-08 08:20:00,196,0
743,2015-08-14 11:37:00,483,0
1401,2015-09-04 10:03:00,224,0
942,2015-08-21 17:08:00,276,0
1654,2015-09-10 16:33:00,205,0
97,2015-08-02 06:35:00,111,0
606,2015-08-12 04:32:00,383,0
1511,2015-09-08 05:23:00,1102,0
470,2015-08-10 00:27:00,91,0
1794,2015-09-12 23:37:00,141,0
423,2015-08-09 14:42:00,127,0
347,2015-08-08 05:06:00,675,0
1989,2015-09-16 03:05:00,121,0
1252,2015-08-31 08:22:00,228,0
777,2015-08-15 06:02:00,111,0
1249,2015-08-31 07:50:00,176,0
1176,2015-08-28 16:07:00,231,0
654,2015-08-12 20:01:00,1556,0
338,2015-08-07 18:37:00,239,0
1760,2015-09-12 10:13:00,199,0
357,2015-08-08 09:16:00,417,0
960,2015-08-22 12:37:00,328,0
1677,2015-09-11 07:54:00,204,0
994,2015-08-24 11:13:00,628,0
1155,2015-08-28 10:48:00,334,0
1977,2015-09-15 18:55:00,145,0
805,2015-08-16 19:07:00,220,0
1551,2015-09-09 07:27:00,174,0
911,2015-08-20 18:25:00,105,0
2051,2015-09-16 16:41:00,156,0
102,2015-08-02 16:26:00,144,0
560,2015-08-11 17:52:00,120,0
816,2015-08-17 07:50:00,187,0
1858,2015-09-14 02:29:00,134,0
118,2015-08-03 07:55:00,202,0
849,2015-08-18 10:54:00,192,0
1867,2015-09-14 04:39:00,123,0
495,2015-08-10 11:25:00,368,0
396,2015-08-08 22:32:00,110,0
1628,2015-09-10 10:20:00,214,0
1310,2015-09-02 19:40:00,171,0
140,2015-08-04 03:27:00,915,0
434,2015-08-09 17:17:00,122,0
1071,2015-08-26 10:49:00,293,0
316,2015-08-07 14:10:00,168,0
641,2015-08-12 13:52:00,202,0
481,2015-08-10 08:57:00,336,0
1895,2015-09-14 11:59:00,337,0
1976,2015-09-15 18:04:00,137,0
2042,2015-09-16 14:35:00,168,0
550,2015-08-11 14:22:00,281,0
1465,2015-09-06 19:01:00,135,0
1538,2015-09-08 15:45:00,173,0
471,2015-08-10 00:36:00,106,0
1678,2015-09-11 08:04:00,342,0
998,2015-08-24 12:03:00,504,0
10,2015-07-28 22:33:00,258,0
393,2015-08-08 20:22:00,172,0
1177,2015-08-28 16:27:00,215,0
1348,2015-09-03 08:46:00,429,0
1039,2015-08-25 11:02:00,226,0
1381,2015-09-03 19:06:00,141,0
1016,2015-08-24 17:03:00,157,0
302,2015-08-07 11:10:00,550,0
963,2015-08-23 18:46:00,121,0
860,2015-08-19 08:57:00,281,0
503,2015-08-10 12:57:00,334,0
1609,2015-09-10 05:50:00,136,0
1967,2015-09-15 14:45:00,119,0
2003,2015-09-16 05:55:00,122,0
2140,2015-09-17 13:28:00,158,0
1623,2015-09-10 09:20:00,451,0
422,2015-08-09 14:32:00,144,0
1785,2015-09-12 19:58:00,181,0
1904,2015-09-14 13:48:00,157,0
2027,2015-09-16 10:45:00,186,0
2065,2015-09-16 20:10:00,135,0
230,2015-08-05 13:46:00,139,0
1304,2015-09-02 09:21:00,217,0
356,2015-08-08 09:07:00,370,0
2160,2015-09-17 17:00:00,216,0
2035,2015-09-16 13:03:00,132,0
1780,2015-09-12 19:08:00,182,0
1914,2015-09-14 16:45:00,150,0
1074,2015-08-26 11:29:00,579,0
725,2015-08-13 18:47:00,201,0
1767,2015-09-12 11:14:00,254,0
706,2015-08-13 13:05:00,150,0
1542,2015-09-08 17:06:00,42,0
1790,2015-09-12 20:58:00,158,0
494,2015-08-10 11:17:00,360,0
640,2015-08-12 13:41:00,222,0
1528,2015-09-08 10:57:00,178,0
1230,2015-08-30 17:37:00,536,0
1565,2015-09-09 10:58:00,128,0
1271,2015-08-31 19:11:00,177,0
1091,2015-08-27 05:36:00,1777,0
586,2015-08-11 23:01:00,1139,0
1985,2015-09-16 01:53:00,120,0
103,2015-08-02 17:05:00,214,0
290,2015-08-07 08:30:00,190,0
1518,2015-09-08 08:53:00,344,0
974,2015-08-24 03:32:00,123,0
572,2015-08-11 20:12:00,758,0
856,2015-08-18 20:47:00,140,0
1742,2015-09-11 22:03:00,170,0
1586,2015-09-09 18:50:00,506,0
1131,2015-08-27 17:46:00,110,0
2004,2015-09-16 06:05:00,116,0
1771,2015-09-12 15:07:00,138,0
1027,2015-08-25 08:30:00,232,0
1658,2015-09-10 17:23:00,244,0
1674,2015-09-11 04:58:00,371,0
54,2015-07-30 21:41:00,99,0
63,2015-07-31 09:28:00,1510,0
945,2015-08-21 17:49:00,184,0
1820,2015-09-13 14:29:00,135,0
149,2015-08-04 08:47:00,322,0
268,2015-08-06 12:18:00,120,0
1859,2015-09-14 03:09:00,126,0
1028,2015-08-25 08:41:00,285,0
984,2015-08-24 09:03:00,256,0
1941,2015-09-15 07:55:00,152,0
1280,2015-09-01 08:55:00,257,0
1133,2015-08-27 18:17:00,90,0
1568,2015-09-09 15:10:00,183,0
1974,2015-09-15 17:35:00,131,0
1275,2015-09-01 08:05:00,164,0
1077,2015-08-26 12:00:00,710,0
1378,2015-09-03 18:24:00,110,0
966,2015-08-23 19:27:00,253,0
1704,2015-09-11 13:19:00,258,0
2124,2015-09-17 10:41:00,432,0
2131,2015-09-17 11:51:00,113,0
1232,2015-08-30 17:57:00,744,0
565,2015-08-11 18:41:00,153,0
1892,2015-09-14 11:29:00,385,0
1789,2015-09-12 20:38:00,178,0
829,2015-08-17 11:08:00,325,0
724,2015-08-13 18:33:00,302,0
1613,2015-09-10 07:10:00,142,0
1986,2015-09-16 02:05:00,127,0
1911,2015-09-14 15:56:00,67,0
1549,2015-09-09 05:04:00,532,0
1829,2015-09-13 16:29:00,183,0
1419,2015-09-04 15:02:00,208,0
1235,2015-08-30 18:26:00,351,0
248,2015-08-06 08:07:00,201,0
201,2015-08-04 21:59:00,1011,0
2026,2015-09-16 10:35:00,217,0
1262,2015-08-31 11:43:00,268,0
1289,2015-09-01 13:44:00,141,0
2084,2015-09-16 23:41:00,1107,0
1498,2015-09-07 14:13:00,160,0
1962,2015-09-15 13:56:00,122,0
590,2015-08-12 00:22:00,817,0
857,2015-08-19 07:56:00,204,0
300,2015-08-07 10:50:00,344,0
2033,2015-09-16 12:45:00,138,0
531,2015-08-11 08:22:00,342,0
801,2015-08-16 18:16:00,366,0
870,2015-08-19 11:25:00,341,0
633,2015-08-12 12:32:00,354,0
1118,2015-08-27 12:27:00,199,0
2022,2015-09-16 09:44:00,143,0
1848,2015-09-13 20:59:00,41,0
1057,2015-08-25 19:02:00,260,0
1404,2015-09-04 10:43:00,269,0
1492,2015-09-07 09:11:00,149,0
301,2015-08-07 11:00:00,440,0
1134,2015-08-27 18:27:00,99,0
620,2015-08-12 10:02:00,195,0
1750,2015-09-12 08:32:00,143,0
2151,2015-09-17 15:31:00,200,0
168,2015-08-04 16:23:00,171,0
770,2015-08-14 23:32:00,214,0
708,2015-08-13 14:37:00,195,0
921,2015-08-21 11:39:00,463,0
158,2015-08-04 11:17:00,1147,0
2152,2015-09-17 15:34:00,218,0
2120,2015-09-17 10:01:00,196,0
47,2015-07-30 16:34:00,916,0
2005,2015-09-16 06:15:00,123,0
1394,2015-09-04 08:31:00,201,0
1426,2015-09-04 16:23:00,289,0
1871,2015-09-14 07:19:00,162,0
1527,2015-09-08 10:47:00,195,0
1783,2015-09-12 19:38:00,161,0
361,2015-08-08 09:57:00,291,0
451,2015-08-09 20:37:00,128,0
99,2015-08-02 10:05:00,92,0
1327,2015-09-03 00:55:00,835,0
1313,2015-09-02 22:36:00,605,0
883,2015-08-20 06:45:00,117,0
554,2015-08-11 16:52:00,1217,0
1475,2015-09-06 21:20:00,521,0
1770,2015-09-12 13:58:00,138,0
1026,2015-08-25 08:22:00,211,0
2064,2015-09-16 20:01:00,145,0
1897,2015-09-14 12:19:00,326,0
1366,2015-09-03 12:36:00,161,0
90,2015-08-01 19:59:00,162,0
1226,2015-08-30 16:47:00,331,0
1935,2015-09-15 05:36:00,116,0
899,2015-08-20 12:05:00,184,0
2105,2015-09-17 07:30:00,147,0
961,2015-08-23 15:48:00,146,0
1572,2015-09-09 16:19:00,164,0
507,2015-08-10 13:57:00,567,0
716,2015-08-13 17:17:00,346,0
932,2015-08-21 15:09:00,279,0
1922,2015-09-14 18:56:00,158,0
1052,2015-08-25 18:02:00,502,0
1975,2015-09-15 17:53:00,148,0
127,2015-08-03 10:56:00,316,0
639,2015-08-12 13:32:00,204,0
150,2015-08-04 08:57:00,359,0
692,2015-08-13 09:25:00,272,0
924,2015-08-21 12:19:00,432,0
704,2015-08-13 12:26:00,75,0
2045,2015-09-16 15:30:00,146,0
993,2015-08-24 11:03:00,483,0
1231,2015-08-30 17:47:00,520,0
1258,2015-08-31 11:03:00,329,0
440,2015-08-09 18:17:00,110,0
193,2015-08-04 20:30:00,987,0
1951,2015-09-15 09:36:00,146,0
2057,2015-09-16 18:20:00,160,0
1643,2015-09-10 13:40:00,149,0
2095,2015-09-17 01:41:00,137,0
735,2015-08-14 09:57:00,297,0
37,2015-07-30 14:38:00,185,0
1738,2015-09-11 20:02:00,189,0
1539,2015-09-08 16:27:00,72,0
26,2015-07-30 09:18:00,213,0
846,2015-08-18 10:04:00,172,0
638,2015-08-12 13:22:00,289,0
1787,2015-09-12 20:18:00,211,0
2150,2015-09-17 15:21:00,149,0
786,2015-08-16 09:37:00,161,0
1501,2015-09-07 17:24:00,136,0
433,2015-08-09 17:05:00,123,0
1769,2015-09-12 13:47:00,137,0
1273,2015-09-01 05:23:00,686,0
1192,2015-08-29 18:55:00,189,0
955,2015-08-22 07:10:00,110,0
1981,2015-09-15 22:35:00,151,0
1599,2015-09-10 00:10:00,130,0
1740,2015-09-11 21:43:00,169,0
325,2015-08-07 16:06:00,302,0
1005,2015-08-24 13:43:00,161,0
2070,2015-09-16 21:11:00,136,0
92,2015-08-01 22:33:00,190,0
798,2015-08-16 17:47:00,369,0
1716,2015-09-11 16:10:00,384,0
854,2015-08-18 14:14:00,94,0
55,2015-07-30 21:59:00,73,0
1799,2015-09-13 06:48:00,116,0
962,2015-08-23 18:08:00,136,0
678,2015-08-13 03:37:00,112,0
1194,2015-08-29 19:14:00,182,0
1211,2015-08-30 10:56:00,119,0
483,2015-08-10 09:17:00,151,0
1879,2015-09-14 08:47:00,274,0
972,2015-08-23 20:48:00,373,0
941,2015-08-21 16:59:00,337,0
237,2015-08-05 21:27:00,138,0
769,2015-08-14 23:12:00,180,0
1312,2015-09-02 22:16:00,186,0
336,2015-08-07 18:17:00,310,0
1726,2015-09-11 18:10:00,378,0
1793,2015-09-12 22:38:00,115,0
51,2015-07-30 19:00:00,393,0
2052,2015-09-16 16:51:00,136,0
1110,2015-08-27 10:56:00,472,0
1120,2015-08-27 12:47:00,383,0
1158,2015-08-28 11:27:00,587,0
986,2015-08-24 09:43:00,197,0
340,2015-08-07 20:17:00,159,0
205,2015-08-04 22:40:00,1402,0
1774,2015-09-12 17:57:00,264,0
1886,2015-09-14 10:27:00,262,0
331,2015-08-07 17:16:00,822,0
211,2015-08-05 00:18:00,1022,0
1615,2015-09-10 07:40:00,242,0
42,2015-07-30 15:27:00,603,0
428,2015-08-09 16:12:00,170,0
1115,2015-08-27 11:46:00,345,0
1288,2015-09-01 11:45:00,174,0
2153,2015-09-17 15:44:00,213,0
548,2015-08-11 13:52:00,186,0
1856,2015-09-14 00:40:00,124,0
1697,2015-09-11 11:40:00,155,0
208,2015-08-04 23:10:00,1288,0
1524,2015-09-08 10:13:00,224,0
265,2015-08-06 11:48:00,99,0
324,2015-08-07 15:58:00,368,0
630,2015-08-12 12:01:00,400,0
1644,2015-09-10 13:53:00,156,0
549,2015-08-11 14:12:00,176,0
1088,2015-08-27 04:36:00,102,0
1775,2015-09-12 18:08:00,280,0
1669,2015-09-10 19:23:00,230,0
196,2015-08-04 20:59:00,515,0
2062,2015-09-16 19:41:00,139,0
1342,2015-09-03 06:16:00,121,0
1802,2015-09-13 07:18:00,125,0
1507,2015-09-07 21:33:00,156,0
1965,2015-09-15 14:26:00,117,0
259,2015-08-06 09:58:00,218,0
1171,2015-08-28 14:48:00,223,0
1504,2015-09-07 20:03:00,162,0
381,2015-08-08 13:37:00,124,0
401,2015-08-09 05:12:00,715,0
145,2015-08-04 08:07:00,208,0
1474,2015-09-06 21:01:00,1067,0
910,2015-08-20 18:15:00,39,0
2069,2015-09-16 20:49:00,133,0
861,2015-08-19 09:07:00,256,0
1121,2015-08-27 12:57:00,413,0
2119,2015-09-17 09:51:00,226,0
490,2015-08-10 10:27:00,243,0
1343,2015-09-03 06:46:00,127,0
1810,2015-09-13 10:57:00,110,0
2009,2015-09-16 07:25:00,152,0
2072,2015-09-16 21:31:00,137,0
915,2015-08-21 08:49:00,195,0
1260,2015-08-31 11:22:00,309,0
1998,2015-09-16 04:45:00,126,0
573,2015-08-11 20:21:00,270,0
368,2015-08-08 11:07:00,302,0
1959,2015-09-15 12:46:00,163,0
123,2015-08-03 08:46:00,414,0
563,2015-08-11 18:22:00,644,0
1580,2015-09-09 17:48:00,366,0
562,2015-08-11 18:12:00,141,0
113,2015-08-02 23:45:00,436,0
766,2015-08-14 17:47:00,275,0
865,2015-08-19 10:27:00,358,0
1305,2015-09-02 09:41:00,156,0
122,2015-08-03 08:36:00,386,0
27,2015-07-30 09:28:00,189,0
1228,2015-08-30 17:17:00,511,0
313,2015-08-07 13:39:00,279,0
1092,2015-08-27 05:46:00,1774,0
2037,2015-09-16 13:42:00,139,0
657,2015-08-12 20:46:00,681,0
1600,2015-09-10 00:20:00,125,0
696,2015-08-13 10:17:00,209,0
1290,2015-09-01 13:54:00,114,0
1581,2015-09-09 18:00:00,398,0
1306,2015-09-02 13:41:00,142,0
1476,2015-09-06 21:31:00,612,0
1852,2015-09-13 21:49:00,62,0
1937,2015-09-15 06:06:00,129,0
294,2015-08-07 09:30:00,255,0
1510,2015-09-08 05:13:00,115,0
486,2015-08-10 09:46:00,176,0
1851,2015-09-13 21:39:00,74,0
855,2015-08-18 14:43:00,123,0
526,2015-08-11 07:21:00,192,0
2121,2015-09-17 10:11:00,263,0
107,2015-08-02 19:56:00,141,0
12,2015-07-29 06:49:00,4416,0
1585,2015-09-09 18:39:00,535,0
1339,2015-09-03 05:25:00,110,0
1486,2015-09-07 07:21:00,137,0
95,2015-08-02 05:55:00,114,0
353,2015-08-08 08:37:00,296,0
628,2015-08-12 11:32:00,413,0
1263,2015-08-31 11:53:00,263,0
273,2015-08-06 13:28:00,167,0
995,2015-08-24 11:23:00,1047,0
19,2015-07-29 09:13:00,237,0
771,2015-08-14 23:41:00,209,0
1923,2015-09-14 19:16:00,160,0
999,2015-08-24 12:12:00,729,0
1827,2015-09-13 16:10:00,175,0
1137,2015-08-28 04:47:00,117,0
1713,2015-09-11 15:40:00,305,0
187,2015-08-04 19:29:00,799,0
1634,2015-09-10 12:04:00,90,0
217,2015-08-05 07:59:00,161,0
893,2015-08-20 10:41:00,304,0
842,2015-08-18 08:44:00,287,0
1358,2015-09-03 10:36:00,321,0
740,2015-08-14 10:57:00,355,0
228,2015-08-05 12:26:00,154,0
689,2015-08-13 08:57:00,301,0
2116,2015-09-17 09:20:00,244,0
124,2015-08-03 08:53:00,374,0
439,2015-08-09 18:06:00,111,0
387,2015-08-08 17:22:00,108,0
1420,2015-09-04 15:23:00,200,0
1945,2015-09-15 08:36:00,101,0
52,2015-07-30 20:48:00,29,0
1416,2015-09-04 14:22:00,627,0
745,2015-08-14 12:17:00,314,0
1241,2015-08-30 19:37:00,150,0
1701,2015-09-11 12:40:00,399,0
797,2015-08-16 17:36:00,384,0
402,2015-08-09 05:22:00,1351,0
981,2015-08-24 08:33:00,250,0
1061,2015-08-26 06:09:00,111,0
1222,2015-08-30 15:57:00,252,0
25,2015-07-30 09:07:00,296,0
859,2015-08-19 08:27:00,253,0
2112,2015-09-17 08:40:00,251,0
1772,2015-09-12 15:58:00,135,0
1324,2015-09-03 00:26:00,682,0
1792,2015-09-12 21:57:00,143,0
1017,2015-08-24 17:13:00,173,0
1715,2015-09-11 16:00:00,362,0
852,2015-08-18 13:53:00,137,0
1291,2015-09-01 14:11:00,91,0
2011,2015-09-16 07:44:00,157,0
332,2015-08-07 17:27:00,901,0
987,2015-08-24 09:53:00,226,0
1751,2015-09-12 08:43:00,171,0
1368,2015-09-03 13:36:00,147,0
568,2015-08-11 19:22:00,147,0
909,2015-08-20 18:04:00,40,0
1595,2015-09-09 22:30:00,158,0
1559,2015-09-09 09:17:00,149,0
1479,2015-09-06 22:11:00,433,0
156,2015-08-04 10:27:00,219,0
17,2015-07-29 08:51:00,264,0
1195,2015-08-29 19:34:00,172,0
566,2015-08-11 19:02:00,156,0
321,2015-08-07 15:00:00,181,0
985,2015-08-24 09:13:00,218,0
929,2015-08-21 13:48:00,358,0
780,2015-08-15 11:51:00,193,0
1129,2015-08-27 17:27:00,177,0
1147,2015-08-28 08:58:00,246,0
1987,2015-09-16 02:15:00,137,0
1390,2015-09-04 07:43:00,151,0
920,2015-08-21 11:29:00,390,0
1117,2015-08-27 12:07:00,281,0
954,2015-08-22 06:30:00,119,0
1119,2015-08-27 12:37:00,238,0
1216,2015-08-30 14:57:00,358,0
1154,2015-08-28 10:38:00,368,0
881,2015-08-20 05:15:00,104,0
1326,2015-09-03 00:46:00,908,0
1363,2015-09-03 12:05:00,251,0
791,2015-08-16 15:57:00,352,0
1013,2015-08-24 16:13:00,190,0
448,2015-08-09 20:06:00,136,0
600,2015-08-12 02:32:00,909,0
271,2015-08-06 12:48:00,180,0
160,2015-08-04 11:43:00,330,0
891,2015-08-20 10:25:00,290,0
1276,2015-09-01 08:15:00,154,0
100,2015-08-02 14:46:00,147,0
567,2015-08-11 19:12:00,491,0
1182,2015-08-28 23:08:00,183,0
2014,2015-09-16 08:25:00,207,0
1567,2015-09-09 14:50:00,150,0
839,2015-08-17 17:10:00,140,0
232,2015-08-05 14:56:00,154,0
391,2015-08-08 20:02:00,111,0
188,2015-08-04 19:39:00,821,0
1752,2015-09-12 08:53:00,196,0
460,2015-08-09 22:27:00,125,0
1996,2015-09-16 04:25:00,127,0
1899,2015-09-14 12:39:00,271,0
1255,2015-08-31 09:03:00,189,0
1845,2015-09-13 20:29:00,69,0
2103,2015-09-17 07:01:00,124,0
1807,2015-09-13 09:28:00,128,0
1781,2015-09-12 19:18:00,154,0
1881,2015-09-14 09:09:00,161,0
1190,2015-08-29 15:35:00,157,0
614,2015-08-12 08:10:00,145,0
1861,2015-09-14 03:39:00,119,0
1463,2015-09-06 15:51:00,137,0
953,2015-08-22 05:10:00,155,0
617,2015-08-12 09:02:00,226,0
498,2015-08-10 11:56:00,333,0
903,2015-08-20 12:55:00,254,0
1803,2015-09-13 07:28:00,118,0
1638,2015-09-10 12:44:00,89,0
1045,2015-08-25 13:52:00,114,0
1548,2015-09-08 20:47:00,153,0
697,2015-08-13 10:27:00,242,0
533,2015-08-11 08:42:00,472,0
173,2015-08-04 17:12:00,195,0
304,2015-08-07 11:30:00,335,0
782,2015-08-15 23:17:00,215,0
1939,2015-09-15 07:36:00,179,0
1453,2015-09-06 05:37:00,1472,0
851,2015-08-18 11:12:00,142,0
1329,2015-09-03 01:26:00,674,0
1696,2015-09-11 11:30:00,199,0
308,2015-08-07 12:48:00,305,0
1193,2015-08-29 19:04:00,185,0
169,2015-08-04 16:33:00,363,0
1641,2015-09-10 13:13:00,153,0
1705,2015-09-11 13:30:00,251,0
965,2015-08-23 19:18:00,180,0
2078,2015-09-16 22:31:00,435,0
1521,2015-09-08 09:23:00,180,0
685,2015-08-13 08:17:00,216,0
461,2015-08-09 22:36:00,90,0
110,2015-08-02 23:06:00,268,0
1667,2015-09-10 19:04:00,391,0
1060,2015-08-26 05:29:00,113,0
36,2015-07-30 14:14:00,530,0
519,2015-08-11 04:02:00,126,0
1135,2015-08-27 18:35:00,187,0
162,2015-08-04 12:13:00,521,0
253,2015-08-06 08:58:00,308,0
453,2015-08-09 21:07:00,146,0
1114,2015-08-27 11:35:00,636,0
1152,2015-08-28 10:08:00,279,0
1421,2015-09-04 15:33:00,265,0
1022,2015-08-24 18:53:00,146,0
349,2015-08-08 05:26:00,552,0
683,2015-08-13 05:47:00,115,0
44,2015-07-30 15:48:00,798,0
1411,2015-09-04 12:41:00,165,0
395,2015-08-08 22:21:00,105,0
125,2015-08-03 09:06:00,317,0
1279,2015-09-01 08:44:00,243,0
1247,2015-08-31 05:26:00,114,0
904,2015-08-20 13:45:00,187,0
694,2015-08-13 09:57:00,201,0
746,2015-08-14 12:37:00,393,0
1763,2015-09-12 10:43:00,206,0
1681,2015-09-11 08:34:00,389,0
1513,2015-09-08 05:41:00,1496,0
1049,2015-08-25 15:41:00,171,0
1075,2015-08-26 11:39:00,486,0
775,2015-08-15 05:22:00,962,0
1256,2015-08-31 09:13:00,195,0
1197,2015-08-29 20:04:00,378,0
1579,2015-09-09 17:30:00,300,0
148,2015-08-04 08:34:00,297,0
719,2015-08-13 17:46:00,205,0
2142,2015-09-17 13:50:00,140,0
1109,2015-08-27 10:36:00,394,0
247,2015-08-06 07:54:00,136,0
1151,2015-08-28 09:57:00,247,0
691,2015-08-13 09:17:00,236,0
1066,2015-08-26 08:58:00,361,0
517,2015-08-10 22:52:00,138,0
1267,2015-08-31 14:33:00,127,0
198,2015-08-04 21:30:00,789,0
2050,2015-09-16 16:31:00,150,0
8,2015-07-28 22:13:00,177,0
1019,2015-08-24 17:43:00,140,0
888,2015-08-20 09:55:00,395,0
571,2015-08-11 20:02:00,1346,0
1274,2015-09-01 05:32:00,748,0
1584,2015-09-09 18:28:00,467,0
1927,2015-09-15 00:16:00,134,0
645,2015-08-12 15:12:00,157,0
667,2015-08-12 22:27:00,663,0
673,2015-08-13 00:07:00,860,0
83,2015-07-31 17:08:00,308,0
536,2015-08-11 09:12:00,421,0
709,2015-08-13 15:27:00,269,0
1445,2015-09-05 14:47:00,155,0
958,2015-08-22 09:30:00,278,0
2135,2015-09-17 12:41:00,84,0
1950,2015-09-15 09:26:00,160,0
1685,2015-09-11 09:10:00,339,0
163,2015-08-04 12:22:00,549,0
489,2015-08-10 10:17:00,207,0
2048,2015-09-16 16:10:00,145,0
878,2015-08-19 17:07:00,164,0
2041,2015-09-16 14:25:00,128,0
1030,2015-08-25 09:01:00,314,0
936,2015-08-21 15:59:00,377,0
906,2015-08-20 16:35:00,169,0
2086,2015-09-17 00:00:00,650,0
1436,2015-09-05 08:39:00,163,0
2133,2015-09-17 12:11:00,88,0
1353,2015-09-03 09:46:00,247,0
89,2015-08-01 19:09:00,162,0
623,2015-08-12 10:42:00,268,0
715,2015-08-13 17:07:00,350,0
1483,2015-09-07 06:00:00,116,0
1593,2015-09-09 21:10:00,140,0
1314,2015-09-02 22:44:00,770,0
1994,2015-09-16 04:05:00,123,0
408,2015-08-09 09:52:00,209,0
2066,2015-09-16 20:21:00,141,0
18,2015-07-29 09:03:00,263,0
56,2015-07-30 22:01:00,106,0
1454,2015-09-06 05:47:00,1900,0
48,2015-07-30 16:55:00,652,0
1431,2015-09-04 17:13:00,350,0
1218,2015-08-30 15:16:00,261,0
2067,2015-09-16 20:29:00,153,0
584,2015-08-11 22:42:00,1795,0
969,2015-08-23 20:18:00,307,0
1180,2015-08-28 19:48:00,276,0
98,2015-08-02 09:44:00,157,0
1360,2015-09-03 11:36:00,194,0
1796,2015-09-13 04:57:00,118,0
841,2015-08-18 08:34:00,266,0
739,2015-08-14 10:47:00,402,0
359,2015-08-08 09:37:00,424,0
1689,2015-09-11 10:24:00,169,0
1283,2015-09-01 10:35:00,124,0
1024,2015-08-24 19:12:00,142,0
2114,2015-09-17 09:00:00,304,0
1906,2015-09-14 14:09:00,172,0
1272,2015-09-01 05:11:00,308,0
215,2015-08-05 07:30:00,183,0
1823,2015-09-13 15:19:00,139,0
1709,2015-09-11 14:20:00,131,0
598,2015-08-12 02:12:00,1415,0
179,2015-08-04 18:10:00,267,0
823,2015-08-17 09:10:00,254,0
1546,2015-09-08 19:57:00,165,0
425,2015-08-09 15:02:00,110,0
790,2015-08-16 15:47:00,370,0
1457,2015-09-06 06:57:00,115,0
94,2015-08-01 23:43:00,301,0
1268,2015-08-31 16:23:00,153,0
655,2015-08-12 20:12:00,1423,0
390,2015-08-08 19:12:00,153,0
307,2015-08-07 12:10:00,395,0
1107,2015-08-27 10:14:00,272,0
2107,2015-09-17 07:51:00,159,0
1801,2015-09-13 07:05:00,116,0
1777,2015-09-12 18:28:00,303,0
330,2015-08-07 17:06:00,684,0
1535,2015-09-08 14:26:00,118,0
2030,2015-09-16 11:14:00,324,0
1356,2015-09-03 10:16:00,314,0
243,2015-08-06 06:08:00,104,0
1837,2015-09-13 18:30:00,146,0
1695,2015-09-11 11:23:00,238,0
426,2015-08-09 15:12:00,116,0
1238,2015-08-30 18:57:00,199,0
720,2015-08-13 17:57:00,228,0
736,2015-08-14 10:03:00,319,0
894,2015-08-20 10:55:00,258,0
317,2015-08-07 14:18:00,136,0
1702,2015-09-11 12:49:00,290,0
950,2015-08-21 22:12:00,1635,0
1409,2015-09-04 11:53:00,252,0
1417,2015-09-04 14:33:00,374,0
65,2015-07-31 09:49:00,1932,0
2015,2015-09-16 08:35:00,294,0
1209,2015-08-30 10:27:00,136,0
508,2015-08-10 14:07:00,684,0
1907,2015-09-14 14:16:00,175,0
1428,2015-09-04 16:42:00,347,0
1156,2015-08-28 10:58:00,359,0
1410,2015-09-04 12:03:00,296,0
933,2015-08-21 15:19:00,251,0
334,2015-08-07 17:57:00,339,0
803,2015-08-16 18:37:00,472,0
378,2015-08-08 13:07:00,94,0
2146,2015-09-17 14:41:00,153,0
1084,2015-08-26 14:00:00,333,0
73,2015-07-31 11:09:00,4290,0
814,2015-08-17 06:00:00,120,0
1619,2015-09-10 08:39:00,354,0
1432,2015-09-04 17:30:00,255,0
101,2015-08-02 15:26:00,154,0
1523,2015-09-08 10:03:00,163,0
1303,2015-09-02 09:11:00,175,0
810,2015-08-16 20:17:00,248,0
1805,2015-09-13 08:18:00,120,0
1340,2015-09-03 05:50:00,126,0
631,2015-08-12 12:10:00,328,0
68,2015-07-31 10:19:00,2942,0
1621,2015-09-10 09:00:00,409,0
1583,2015-09-09 18:20:00,458,0
2046,2015-09-16 15:41:00,169,0
1257,2015-08-31 10:43:00,278,0
648,2015-08-12 17:11:00,166,0
281,2015-08-06 17:58:00,123,0
542,2015-08-11 10:52:00,135,0
1958,2015-09-15 12:31:00,159,0
235,2015-08-05 17:34:00,181,0
604,2015-08-12 04:12:00,187,0
1067,2015-08-26 09:40:00,205,0
2085,2015-09-16 23:51:00,865,0
1757,2015-09-12 09:42:00,281,0
274,2015-08-06 13:58:00,199,0
2076,2015-09-16 22:11:00,167,0
1167,2015-08-28 13:56:00,702,0
1896,2015-09-14 12:09:00,365,0
1148,2015-08-28 09:08:00,225,0
335,2015-08-07 18:07:00,372,0
1485,2015-09-07 07:01:00,118,0
581,2015-08-11 22:09:00,1563,0
1308,2015-09-02 14:20:00,47,0
938,2015-08-21 16:29:00,343,0
800,2015-08-16 18:06:00,561,0
277,2015-08-06 16:17:00,180,0
165,2015-08-04 15:23:00,141,0
