,timestamp,value,label
572,2015-09-04 08:12:00,78,0
2450,2015-09-17 12:25:00,90,0
1683,2015-09-14 10:08:00,85,0
611,2015-09-04 12:42:00,100,0
2365,2015-09-17 05:15:00,85,0
370,2015-09-03 05:21:00,71,0
2197,2015-09-16 12:59:00,89,0
1929,2015-09-15 11:01:00,82,0
1701,2015-09-14 12:03:00,79,0
2336,2015-09-17 02:45:00,93,0
1804,2015-09-14 21:50:00,89,0
930,2015-09-10 08:23:00,88,0
2481,2015-09-17 14:58:00,77,0
1648,2015-09-14 05:33:00,87,0
598,2015-09-04 11:17:00,83,0
856,2015-09-09 16:38:00,80,0
1565,2015-09-13 18:13:00,82,0
638,2015-09-04 15:47:00,92,0
544,2015-09-04 05:37:00,87,0
1637,2015-09-14 04:28:00,74,0
2113,2015-09-16 05:49:00,82,0
833,2015-09-09 13:53:00,91,0
2018,2015-09-15 18:49:00,86,0
841,2015-09-09 15:08:00,78,0
443,2015-09-03 12:41:00,83,0
2177,2015-09-16 11:14:00,83,0
141,2015-09-01 18:50:00,93,0
588,2015-09-04 10:17:00,81,0
1364,2015-09-12 14:56:00,86,0
2216,2015-09-16 14:35:00,75,0
120,2015-09-01 13:45:00,88,0
1137,2015-09-11 11:09:00,80,0
1234,2015-09-11 20:11:00,77,0
2429,2015-09-17 10:35:00,67,0
2044,2015-09-15 21:19:00,83,0
1573,2015-09-13 18:53:00,88,0
2076,2015-09-16 01:09:00,92,0
285,2015-09-02 14:35:00,71,0
322,2015-09-02 19:21:00,78,0
2361,2015-09-17 04:55:00,74,0
1546,2015-09-13 16:33:00,80,0
1824,2015-09-15 00:06:00,60,0
627,2015-09-04 14:27:00,83,0
2109,2015-09-16 05:24:00,94,0
2421,2015-09-17 09:55:00,68,0
842,2015-09-09 15:13:00,78,0
2404,2015-09-17 08:30:00,82,0
926,2015-09-10 05:45:00,78,0
1178,2015-09-11 14:49:00,82,0
2394,2015-09-17 07:40:00,54,0
2251,2015-09-16 17:45:00,92,0
122,2015-09-01 13:55:00,92,0
470,2015-09-03 15:26:00,72,0
794,2015-09-08 22:56:00,83,0
1125,2015-09-11 09:32:00,77,0
2281,2015-09-16 20:20:00,82,0
402,2015-09-03 08:11:00,92,0
1572,2015-09-13 18:48:00,74,0
2233,2015-09-16 16:05:00,68,0
933,2015-09-10 08:43:00,95,0
1855,2015-09-15 04:21:00,85,0
2238,2015-09-16 16:30:00,87,0
339,2015-09-02 22:36:00,89,0
1895,2015-09-15 07:51:00,72,0
401,2015-09-03 08:01:00,88,0
1641,2015-09-14 04:58:00,68,0
360,2015-09-03 03:46:00,73,0
699,2015-09-04 22:41:00,92,0
5,2015-08-31 19:17:00,91,0
2483,2015-09-17 15:08:00,74,0
123,2015-09-01 14:00:00,94,0
10,2015-08-31 20:47:00,86,0
460,2015-09-03 14:26:00,96,0
1858,2015-09-15 04:35:00,86,0
904,2015-09-09 22:28:00,68,0
1306,2015-09-12 09:11:00,87,0
1847,2015-09-15 03:30:00,87,0
931,2015-09-10 08:28:00,90,0
1509,2015-09-13 12:53:00,101,0
918,2015-09-10 01:58:00,76,0
350,2015-09-03 01:26:00,73,0
1142,2015-09-11 11:39:00,81,0
303,2015-09-02 16:50:00,83,0
1214,2015-09-11 17:59:00,80,0
556,2015-09-04 06:42:00,84,0
2368,2015-09-17 05:30:00,87,0
2032,2015-09-15 20:14:00,75,0
870,2015-09-09 18:18:00,83,0
2011,2015-09-15 18:09:00,76,0
770,2015-09-08 19:26:00,82,0
1815,2015-09-14 23:06:00,84,0
2096,2015-09-16 03:44:00,80,0
751,2015-09-08 16:56:00,92,0
414,2015-09-03 09:21:00,71,0
579,2015-09-04 08:57:00,86,0
1057,2015-09-11 00:02:00,64,0
824,2015-09-09 12:43:00,82,0
1922,2015-09-15 10:11:00,85,0
106,2015-09-01 11:50:00,86,0
1732,2015-09-14 14:55:00,92,0
510,2015-09-03 20:22:00,81,0
893,2015-09-09 21:13:00,77,0
778,2015-09-08 20:36:00,88,0
2354,2015-09-17 04:20:00,80,0
834,2015-09-09 14:08:00,79,0
1221,2015-09-11 18:36:00,91,0
1484,2015-09-13 10:31:00,85,0
128,2015-09-01 14:40:00,73,0
213,2015-09-02 07:05:00,64,0
2186,2015-09-16 12:04:00,68,0
875,2015-09-09 18:53:00,81,0
932,2015-09-10 08:33:00,92,0
1186,2015-09-11 15:39:00,92,0
1322,2015-09-12 10:51:00,90,0
828,2015-09-09 13:13:00,91,0
409,2015-09-03 08:46:00,87,0
892,2015-09-09 21:08:00,64,0
1330,2015-09-12 11:31:00,86,0
1379,2015-09-12 16:21:00,75,0
665,2015-09-04 18:32:00,90,0
1832,2015-09-15 01:25:00,68,0
1293,2015-09-12 07:51:00,91,0
791,2015-09-08 22:26:00,76,0
1916,2015-09-15 09:36:00,70,0
1772,2015-09-14 18:20:00,80,0
1551,2015-09-13 17:03:00,86,0
135,2015-09-01 17:30:00,91,0
1570,2015-09-13 18:38:00,86,0
618,2015-09-04 13:37:00,93,0
184,2015-09-02 04:20:00,67,0
180,2015-09-02 03:05:00,95,0
2101,2015-09-16 04:14:00,75,0
19,2015-08-31 22:22:00,87,0
1007,2015-09-10 17:02:00,87,0
1734,2015-09-14 15:05:00,87,0
801,2015-09-09 07:34:00,86,0
1150,2015-09-11 12:19:00,82,0
1865,2015-09-15 05:15:00,79,0
2055,2015-09-15 22:44:00,72,0
1141,2015-09-11 11:34:00,87,0
1636,2015-09-14 04:23:00,80,0
975,2015-09-10 13:22:00,83,0
1577,2015-09-13 19:18:00,93,0
653,2015-09-04 17:22:00,91,0
1738,2015-09-14 15:25:00,91,0
308,2015-09-02 17:35:00,73,0
1164,2015-09-11 13:39:00,89,0
1238,2015-09-11 20:41:00,94,0
1170,2015-09-11 14:09:00,78,0
394,2015-09-03 07:26:00,91,0
959,2015-09-10 11:07:00,97,0
1224,2015-09-11 18:51:00,89,0
2016,2015-09-15 18:39:00,90,0
1470,2015-09-13 08:56:00,80,0
867,2015-09-09 17:58:00,74,0
1670,2015-09-14 08:58:00,82,0
489,2015-09-03 17:26:00,81,0
1060,2015-09-11 01:17:00,77,0
1733,2015-09-14 15:00:00,82,0
1183,2015-09-11 15:24:00,91,0
448,2015-09-03 13:06:00,69,0
1441,2015-09-12 23:31:00,90,0
1538,2015-09-13 15:53:00,79,0
1978,2015-09-15 15:19:00,85,0
126,2015-09-01 14:25:00,93,0
2257,2015-09-16 18:15:00,90,0
1229,2015-09-11 19:21:00,90,0
1485,2015-09-13 10:36:00,79,0
1356,2015-09-12 14:16:00,81,0
1967,2015-09-15 14:19:00,90,0
2116,2015-09-16 06:04:00,86,0
64,2015-09-01 07:05:00,89,0
1158,2015-09-11 13:04:00,76,0
1298,2015-09-12 08:21:00,97,0
1622,2015-09-14 01:58:00,81,0
1383,2015-09-12 16:46:00,91,0
1478,2015-09-13 10:01:00,89,0
1968,2015-09-15 14:24:00,77,0
2073,2015-09-16 00:49:00,105,0
2359,2015-09-17 04:45:00,71,0
393,2015-09-03 07:21:00,80,0
2204,2015-09-16 13:34:00,89,0
1202,2015-09-11 16:59:00,83,0
2280,2015-09-16 20:15:00,89,0
2492,2015-09-17 15:49:00,80,0
487,2015-09-03 17:16:00,88,0
499,2015-09-03 18:31:00,84,0
846,2015-09-09 15:33:00,84,0
2035,2015-09-15 20:34:00,75,0
173,2015-09-02 00:20:00,66,0
848,2015-09-09 15:48:00,81,0
1132,2015-09-11 10:44:00,86,0
2075,2015-09-16 01:04:00,89,0
469,2015-09-03 15:21:00,73,0
424,2015-09-03 10:26:00,60,0
2469,2015-09-17 14:00:00,79,0
449,2015-09-03 13:11:00,71,0
187,2015-09-02 04:35:00,90,0
468,2015-09-03 15:16:00,71,0
49,2015-09-01 05:30:00,88,0
2353,2015-09-17 04:15:00,81,0
536,2015-09-04 04:02:00,81,0
1595,2015-09-13 21:03:00,89,0
1684,2015-09-14 10:13:00,75,0
411,2015-09-03 09:01:00,77,0
1897,2015-09-15 08:01:00,91,0
1935,2015-09-15 11:31:00,99,0
1661,2015-09-14 06:38:00,76,0
872,2015-09-09 18:28:00,78,0
231,2015-09-02 08:45:00,69,0
179,2015-09-02 02:40:00,74,0
60,2015-09-01 06:45:00,87,0
2375,2015-09-17 06:05:00,76,0
1580,2015-09-13 19:38:00,83,0
806,2015-09-09 10:03:00,86,0
602,2015-09-04 11:37:00,87,0
1055,2015-09-10 23:42:00,71,0
2013,2015-09-15 18:19:00,92,0
2161,2015-09-16 09:54:00,70,0
1031,2015-09-10 19:52:00,86,0
1339,2015-09-12 12:31:00,99,0
1767,2015-09-14 17:55:00,86,0
648,2015-09-04 16:57:00,76,0
1272,2015-09-12 03:56:00,91,0
982,2015-09-10 14:37:00,74,0
41,2015-09-01 04:22:00,90,0
713,2015-09-08 12:19:00,84,0
1704,2015-09-14 12:18:00,82,0
1064,2015-09-11 02:12:00,80,0
2405,2015-09-17 08:35:00,82,0
254,2015-09-02 11:15:00,93,0
1892,2015-09-15 07:36:00,85,0
2435,2015-09-17 11:10:00,87,0
2312,2015-09-16 23:20:00,81,0
1176,2015-09-11 14:39:00,81,0
2223,2015-09-16 15:15:00,85,0
1715,2015-09-14 13:20:00,90,0
351,2015-09-03 01:51:00,79,0
1011,2015-09-10 17:37:00,99,0
472,2015-09-03 15:36:00,73,0
923,2015-09-10 05:28:00,90,0
1781,2015-09-14 19:10:00,87,0
0,2015-08-31 18:22:00,90,0
601,2015-09-04 11:32:00,99,0
553,2015-09-04 06:27:00,85,0
2273,2015-09-16 19:40:00,72,0
2085,2015-09-16 02:24:00,87,0
1623,2015-09-14 02:08:00,86,0
2291,2015-09-16 21:20:00,82,0
983,2015-09-10 14:42:00,85,0
664,2015-09-04 18:27:00,76,0
2130,2015-09-16 07:14:00,84,0
281,2015-09-02 14:15:00,90,0
2299,2015-09-16 22:05:00,82,0
396,2015-09-03 07:36:00,89,0
507,2015-09-03 20:02:00,87,0
2466,2015-09-17 13:45:00,77,0
2329,2015-09-17 02:00:00,78,0
1984,2015-09-15 15:49:00,92,0
2160,2015-09-16 09:49:00,91,0
1944,2015-09-15 12:16:00,72,0
684,2015-09-04 20:28:00,99,0
111,2015-09-01 12:25:00,73,0
1334,2015-09-12 11:56:00,77,0
144,2015-09-01 19:10:00,80,0
108,2015-09-01 12:00:00,86,0
1521,2015-09-13 13:58:00,86,0
998,2015-09-10 16:02:00,75,0
771,2015-09-08 19:36:00,92,0
674,2015-09-04 19:22:00,78,0
118,2015-09-01 13:35:00,75,0
1874,2015-09-15 06:05:00,90,0
2089,2015-09-16 02:59:00,57,0
211,2015-09-02 06:55:00,83,0
1829,2015-09-15 00:56:00,75,0
225,2015-09-02 08:05:00,83,0
1071,2015-09-11 03:47:00,76,0
520,2015-09-03 23:27:00,87,0
206,2015-09-02 06:30:00,79,0
410,2015-09-03 08:56:00,94,0
413,2015-09-03 09:16:00,87,0
1513,2015-09-13 13:13:00,93,0
1731,2015-09-14 14:50:00,88,0
1638,2015-09-14 04:43:00,97,0
1927,2015-09-15 10:46:00,84,0
1716,2015-09-14 13:25:00,76,0
589,2015-09-04 10:22:00,86,0
2402,2015-09-17 08:20:00,87,0
1515,2015-09-13 13:23:00,96,0
1220,2015-09-11 18:31:00,85,0
445,2015-09-03 12:51:00,78,0
1803,2015-09-14 21:45:00,91,0
2126,2015-09-16 06:54:00,76,0
773,2015-09-08 19:46:00,85,0
1518,2015-09-13 13:43:00,97,0
2261,2015-09-16 18:40:00,84,0
1226,2015-09-11 19:01:00,81,0
652,2015-09-04 17:17:00,83,0
763,2015-09-08 18:36:00,74,0
985,2015-09-10 14:57:00,80,0
1211,2015-09-11 17:44:00,81,0
887,2015-09-09 20:33:00,83,0
1973,2015-09-15 14:49:00,88,0
203,2015-09-02 06:15:00,88,0
1184,2015-09-11 15:29:00,75,0
1680,2015-09-14 09:53:00,82,0
328,2015-09-02 20:56:00,85,0
1891,2015-09-15 07:31:00,78,0
2283,2015-09-16 20:30:00,81,0
2094,2015-09-16 03:34:00,76,0
2447,2015-09-17 12:10:00,77,0
1828,2015-09-15 00:40:00,66,0
1045,2015-09-10 21:47:00,79,0
1627,2015-09-14 02:48:00,76,0
1491,2015-09-13 11:11:00,94,0
1997,2015-09-15 16:54:00,75,0
840,2015-09-09 15:03:00,71,0
1247,2015-09-11 21:46:00,90,0
899,2015-09-09 21:48:00,80,0
2477,2015-09-17 14:39:00,78,0
53,2015-09-01 06:10:00,75,0
1796,2015-09-14 20:50:00,87,0
1105,2015-09-11 07:37:00,81,0
1827,2015-09-15 00:20:00,57,0
1332,2015-09-12 11:46:00,81,0
1669,2015-09-14 08:53:00,83,0
1345,2015-09-12 13:01:00,89,0
1809,2015-09-14 22:16:00,82,0
880,2015-09-09 19:43:00,77,0
79,2015-09-01 08:35:00,93,0
1269,2015-09-12 02:21:00,70,0
1742,2015-09-14 15:45:00,78,0
433,2015-09-03 11:21:00,74,0
1162,2015-09-11 13:29:00,75,0
1151,2015-09-11 12:24:00,72,0
1508,2015-09-13 12:46:00,78,0
1213,2015-09-11 17:54:00,94,0
155,2015-09-01 20:30:00,78,0
459,2015-09-03 14:21:00,96,0
1378,2015-09-12 16:16:00,87,0
1625,2015-09-14 02:28:00,83,0
2203,2015-09-16 13:29:00,85,0
1021,2015-09-10 18:32:00,91,0
2444,2015-09-17 11:55:00,79,0
606,2015-09-04 11:57:00,81,0
711,2015-09-08 11:59:00,86,0
2347,2015-09-17 03:45:00,82,0
821,2015-09-09 12:13:00,81,0
1823,2015-09-14 23:56:00,58,0
2038,2015-09-15 20:49:00,88,0
752,2015-09-08 17:06:00,106,0
2438,2015-09-17 11:25:00,83,0
2286,2015-09-16 20:45:00,86,0
418,2015-09-03 09:41:00,83,0
192,2015-09-02 05:15:00,79,0
359,2015-09-03 03:26:00,64,0
2323,2015-09-17 01:15:00,68,0
1739,2015-09-14 15:30:00,82,0
859,2015-09-09 16:53:00,75,0
1850,2015-09-15 03:50:00,87,0
277,2015-09-02 13:45:00,89,0
546,2015-09-04 05:47:00,84,0
682,2015-09-04 20:17:00,83,0
1448,2015-09-13 02:26:00,86,0
1015,2015-09-10 18:02:00,86,0
896,2015-09-09 21:33:00,61,0
138,2015-09-01 17:55:00,68,0
854,2015-09-09 16:23:00,92,0
2284,2015-09-16 20:35:00,69,0
1148,2015-09-11 12:09:00,76,0
514,2015-09-03 21:32:00,78,0
796,2015-09-09 00:26:00,81,0
2489,2015-09-17 15:38:00,78,0
1277,2015-09-12 05:06:00,84,0
446,2015-09-03 12:56:00,97,0
66,2015-09-01 07:15:00,84,0
1779,2015-09-14 19:01:00,86,0
1784,2015-09-14 19:30:00,76,0
675,2015-09-04 19:27:00,78,0
571,2015-09-04 08:07:00,100,0
1507,2015-09-13 12:41:00,77,0
690,2015-09-04 21:13:00,89,0
1498,2015-09-13 11:51:00,82,0
503,2015-09-03 19:06:00,85,0
1175,2015-09-11 14:34:00,78,0
2000,2015-09-15 17:09:00,75,0
552,2015-09-04 06:22:00,82,0
2480,2015-09-17 14:54:00,93,0
129,2015-09-01 14:45:00,88,0
237,2015-09-02 09:20:00,85,0
1429,2015-09-12 21:56:00,84,0
1368,2015-09-12 15:21:00,93,0
877,2015-09-09 19:18:00,92,0
2397,2015-09-17 07:55:00,68,0
1198,2015-09-11 16:39:00,80,0
301,2015-09-02 16:25:00,91,0
16,2015-08-31 21:57:00,68,0
1325,2015-09-12 11:06:00,92,0
504,2015-09-03 19:11:00,78,0
721,2015-09-08 13:01:00,92,0
1101,2015-09-11 07:17:00,81,0
1182,2015-09-11 15:19:00,78,0
2028,2015-09-15 19:54:00,68,0
733,2015-09-08 14:21:00,89,0
644,2015-09-04 16:32:00,85,0
1556,2015-09-13 17:28:00,94,0
2133,2015-09-16 07:29:00,95,0
2084,2015-09-16 02:09:00,73,0
307,2015-09-02 17:20:00,80,0
850,2015-09-09 15:58:00,75,0
1995,2015-09-15 16:44:00,93,0
2346,2015-09-17 03:40:00,75,0
358,2015-09-03 03:21:00,64,0
1486,2015-09-13 10:41:00,74,0
197,2015-09-02 05:45:00,93,0
93,2015-09-01 10:10:00,100,0
76,2015-09-01 08:10:00,86,0
845,2015-09-09 15:28:00,80,0
1431,2015-09-12 22:16:00,65,0
2231,2015-09-16 15:55:00,81,0
1911,2015-09-15 09:11:00,96,0
1245,2015-09-11 21:26:00,76,0
1575,2015-09-13 19:03:00,85,0
764,2015-09-08 18:41:00,95,0
61,2015-09-01 06:50:00,67,0
2033,2015-09-15 20:19:00,73,0
1360,2015-09-12 14:36:00,85,0
1099,2015-09-11 07:07:00,66,0
1976,2015-09-15 15:09:00,85,0
954,2015-09-10 10:42:00,85,0
338,2015-09-02 22:31:00,85,0
2236,2015-09-16 16:20:00,75,0
235,2015-09-02 09:05:00,74,0
701,2015-09-08 10:49:00,94,0
2181,2015-09-16 11:39:00,84,0
1323,2015-09-12 10:56:00,91,0
1239,2015-09-11 20:46:00,71,0
1878,2015-09-15 06:25:00,87,0
1246,2015-09-11 21:36:00,95,0
1152,2015-09-11 12:29:00,81,0
2166,2015-09-16 10:19:00,81,0
529,2015-09-04 01:07:00,84,0
2376,2015-09-17 06:10:00,88,0
2295,2015-09-16 21:45:00,73,0
1549,2015-09-13 16:48:00,91,0
2247,2015-09-16 17:20:00,76,0
2029,2015-09-15 19:59:00,91,0
1562,2015-09-13 17:58:00,94,0
1603,2015-09-13 22:33:00,87,0
1308,2015-09-12 09:21:00,100,0
1067,2015-09-11 02:57:00,81,0
2327,2015-09-17 01:50:00,74,0
1590,2015-09-13 20:33:00,87,0
1329,2015-09-12 11:26:00,97,0
2147,2015-09-16 08:39:00,83,0
1961,2015-09-15 13:51:00,90,0
1785,2015-09-14 19:35:00,85,0
1894,2015-09-15 07:46:00,70,0
2458,2015-09-17 13:05:00,91,0
1907,2015-09-15 08:51:00,78,0
2195,2015-09-16 12:49:00,80,0
2121,2015-09-16 06:29:00,86,0
2060,2015-09-15 23:24:00,87,0
573,2015-09-04 08:17:00,71,0
1697,2015-09-14 11:38:00,79,0
706,2015-09-08 11:19:00,83,0
1048,2015-09-10 22:32:00,90,0
223,2015-09-02 07:55:00,88,0
1656,2015-09-14 06:13:00,86,0
2184,2015-09-16 11:54:00,93,0
422,2015-09-03 10:11:00,83,0
687,2015-09-04 20:48:00,71,0
1687,2015-09-14 10:28:00,85,0
1755,2015-09-14 16:50:00,87,0
2132,2015-09-16 07:24:00,85,0
1612,2015-09-13 23:33:00,77,0
1920,2015-09-15 10:01:00,79,0
1320,2015-09-12 10:41:00,99,0
15,2015-08-31 21:47:00,74,0
367,2015-09-03 05:01:00,79,0
263,2015-09-02 12:25:00,87,0
310,2015-09-02 18:05:00,82,0
1410,2015-09-12 19:31:00,75,0
952,2015-09-10 10:27:00,69,0
148,2015-09-01 19:40:00,79,0
390,2015-09-03 07:06:00,89,0
1037,2015-09-10 20:47:00,78,0
377,2015-09-03 05:56:00,82,0
969,2015-09-10 12:22:00,77,0
316,2015-09-02 18:45:00,93,0
486,2015-09-03 17:11:00,84,0
2256,2015-09-16 18:10:00,87,0
2100,2015-09-16 04:09:00,80,0
538,2015-09-04 04:37:00,79,0
1081,2015-09-11 05:37:00,87,0
1124,2015-09-11 09:27:00,99,0
1807,2015-09-14 22:06:00,74,0
1989,2015-09-15 16:14:00,79,0
2349,2015-09-17 03:55:00,70,0
678,2015-09-04 19:47:00,93,0
568,2015-09-04 07:52:00,90,0
311,2015-09-02 18:10:00,79,0
2334,2015-09-17 02:35:00,91,0
703,2015-09-08 11:04:00,85,0
78,2015-09-01 08:30:00,83,0
863,2015-09-09 17:18:00,80,0
190,2015-09-02 05:00:00,87,0
1232,2015-09-11 19:46:00,86,0
1848,2015-09-15 03:40:00,87,0
2222,2015-09-16 15:10:00,79,0
2366,2015-09-17 05:20:00,90,0
782,2015-09-08 21:06:00,92,0
1692,2015-09-14 10:53:00,79,0
710,2015-09-08 11:49:00,102,0
623,2015-09-04 14:07:00,89,0
306,2015-09-02 17:10:00,78,0
1275,2015-09-12 04:41:00,72,0
727,2015-09-08 13:46:00,89,0
734,2015-09-08 14:31:00,95,0
823,2015-09-09 12:28:00,92,0
672,2015-09-04 19:07:00,81,0
958,2015-09-10 11:02:00,81,0
313,2015-09-02 18:20:00,75,0
1265,2015-09-12 00:51:00,55,0
2237,2015-09-16 16:25:00,74,0
865,2015-09-09 17:33:00,82,0
340,2015-09-02 22:41:00,75,0
1357,2015-09-12 14:21:00,98,0
1954,2015-09-15 13:11:00,90,0
1616,2015-09-14 00:03:00,71,0
2491,2015-09-17 15:48:00,83,0
1863,2015-09-15 05:05:00,87,0
1016,2015-09-10 18:07:00,86,0
1691,2015-09-14 10:48:00,78,0
168,2015-09-01 23:20:00,71,0
1955,2015-09-15 13:16:00,88,0
1267,2015-09-12 01:26:00,95,0
1821,2015-09-14 23:41:00,70,0
603,2015-09-04 11:42:00,67,0
2380,2015-09-17 06:30:00,71,0
1792,2015-09-14 20:15:00,83,0
492,2015-09-03 17:46:00,88,0
615,2015-09-04 13:12:00,85,0
1144,2015-09-11 11:49:00,83,0
1326,2015-09-12 11:11:00,95,0
278,2015-09-02 13:50:00,74,0
2278,2015-09-16 20:05:00,64,0
2248,2015-09-16 17:25:00,98,0
230,2015-09-02 08:35:00,86,0
591,2015-09-04 10:32:00,97,0
2199,2015-09-16 13:09:00,72,0
1644,2015-09-14 05:13:00,95,0
986,2015-09-10 15:02:00,86,0
1231,2015-09-11 19:41:00,93,0
1758,2015-09-14 17:10:00,84,0
759,2015-09-08 17:51:00,78,0
1285,2015-09-12 06:51:00,91,0
1255,2015-09-11 23:01:00,82,0
69,2015-09-01 07:30:00,81,0
813,2015-09-09 10:58:00,74,0
609,2015-09-04 12:32:00,88,0
2200,2015-09-16 13:14:00,88,0
160,2015-09-01 21:40:00,69,0
89,2015-09-01 09:25:00,94,0
321,2015-09-02 19:15:00,81,0
1602,2015-09-13 22:28:00,79,0
811,2015-09-09 10:43:00,70,0
27,2015-09-01 00:47:00,73,0
1665,2015-09-14 08:33:00,79,0
1500,2015-09-13 12:01:00,77,0
2277,2015-09-16 20:00:00,80,0
593,2015-09-04 10:42:00,82,0
1506,2015-09-13 12:31:00,81,0
1300,2015-09-12 08:31:00,97,0
839,2015-09-09 14:43:00,93,0
698,2015-09-04 22:34:00,88,0
855,2015-09-09 16:28:00,90,0
1388,2015-09-12 17:16:00,85,0
1018,2015-09-10 18:17:00,87,0
2193,2015-09-16 12:39:00,77,0
222,2015-09-02 07:50:00,83,0
1987,2015-09-15 16:04:00,79,0
1541,2015-09-13 16:08:00,74,0
1457,2015-09-13 06:41:00,80,0
1434,2015-09-12 22:36:00,82,0
494,2015-09-03 17:56:00,92,0
261,2015-09-02 12:10:00,89,0
1586,2015-09-13 20:08:00,68,0
668,2015-09-04 18:47:00,79,0
1145,2015-09-11 11:54:00,88,0
2268,2015-09-16 19:15:00,93,0
1864,2015-09-15 05:10:00,87,0
356,2015-09-03 02:21:00,83,0
264,2015-09-02 12:35:00,83,0
1303,2015-09-12 08:56:00,86,0
545,2015-09-04 05:42:00,87,0
131,2015-09-01 14:55:00,93,0
692,2015-09-04 21:33:00,94,0
1904,2015-09-15 08:36:00,80,0
1474,2015-09-13 09:31:00,95,0
1604,2015-09-13 22:38:00,78,0
2124,2015-09-16 06:44:00,85,0
1942,2015-09-15 12:06:00,76,0
267,2015-09-02 12:50:00,82,0
1167,2015-09-11 13:54:00,86,0
1831,2015-09-15 01:15:00,65,0
1053,2015-09-10 23:07:00,72,0
2154,2015-09-16 09:14:00,62,0
2090,2015-09-16 03:04:00,57,0
659,2015-09-04 18:02:00,89,0
2499,2015-09-17 16:24:00,83,0
1290,2015-09-12 07:31:00,98,0
2320,2015-09-17 00:50:00,81,0
1608,2015-09-13 23:03:00,71,0
1133,2015-09-11 10:49:00,87,0
1947,2015-09-15 12:31:00,87,0
2042,2015-09-15 21:09:00,77,0
271,2015-09-02 13:15:00,75,0
2191,2015-09-16 12:29:00,78,0
92,2015-09-01 10:05:00,82,0
758,2015-09-08 17:46:00,82,0
2169,2015-09-16 10:34:00,81,0
232,2015-09-02 08:50:00,57,0
1568,2015-09-13 18:28:00,84,0
2272,2015-09-16 19:35:00,71,0
1658,2015-09-14 06:23:00,71,0
1810,2015-09-14 22:21:00,87,0
776,2015-09-08 20:11:00,81,0
594,2015-09-04 10:47:00,91,0
2308,2015-09-16 23:00:00,93,0
218,2015-09-02 07:30:00,73,0
1136,2015-09-11 11:04:00,82,0
208,2015-09-02 06:40:00,79,0
500,2015-09-03 18:36:00,87,0
1270,2015-09-12 02:56:00,78,0
1243,2015-09-11 21:06:00,93,0
2217,2015-09-16 14:40:00,83,0
532,2015-09-04 02:52:00,71,0
2036,2015-09-15 20:39:00,68,0
910,2015-09-10 00:23:00,81,0
580,2015-09-04 09:12:00,81,0
1585,2015-09-13 20:03:00,74,0
2074,2015-09-16 00:54:00,105,0
1447,2015-09-13 02:21:00,87,0
107,2015-09-01 11:55:00,74,0
1160,2015-09-11 13:19:00,86,0
332,2015-09-02 21:31:00,72,0
633,2015-09-04 15:02:00,82,0
195,2015-09-02 05:30:00,84,0
276,2015-09-02 13:40:00,66,0
2319,2015-09-17 00:25:00,78,0
976,2015-09-10 13:27:00,78,0
2264,2015-09-16 18:55:00,68,0
2128,2015-09-16 07:04:00,82,0
1497,2015-09-13 11:46:00,89,0
1459,2015-09-13 06:51:00,84,0
1370,2015-09-12 15:36:00,80,0
799,2015-09-09 03:11:00,89,0
1664,2015-09-14 08:28:00,82,0
2496,2015-09-17 16:09:00,89,0
916,2015-09-10 01:13:00,63,0
755,2015-09-08 17:26:00,89,0
567,2015-09-04 07:47:00,80,0
1790,2015-09-14 20:05:00,94,0
357,2015-09-03 03:11:00,73,0
115,2015-09-01 13:00:00,86,0
314,2015-09-02 18:30:00,94,0
434,2015-09-03 11:26:00,88,0
774,2015-09-08 19:51:00,87,0
1399,2015-09-12 18:11:00,86,0
2170,2015-09-16 10:39:00,88,0
2153,2015-09-16 09:09:00,86,0
540,2015-09-04 05:12:00,76,0
894,2015-09-09 21:18:00,78,0
478,2015-09-03 16:21:00,79,0
1407,2015-09-12 19:01:00,80,0
555,2015-09-04 06:37:00,84,0
236,2015-09-02 09:10:00,63,0
2309,2015-09-16 23:05:00,85,0
1905,2015-09-15 08:41:00,73,0
1539,2015-09-13 15:58:00,94,0
2253,2015-09-16 17:55:00,76,0
1098,2015-09-11 07:02:00,86,0
465,2015-09-03 15:01:00,80,0
2321,2015-09-17 00:59:00,83,0
2432,2015-09-17 10:50:00,78,0
1193,2015-09-11 16:14:00,84,0
1591,2015-09-13 20:38:00,79,0
2068,2015-09-16 00:14:00,82,0
1948,2015-09-15 12:36:00,83,0
704,2015-09-08 11:09:00,92,0
1208,2015-09-11 17:29:00,91,0
502,2015-09-03 18:51:00,84,0
516,2015-09-03 22:02:00,91,0
467,2015-09-03 15:11:00,85,0
1753,2015-09-14 16:40:00,94,0
707,2015-09-08 11:29:00,67,0
1786,2015-09-14 19:40:00,90,0
1583,2015-09-13 19:53:00,94,0
1606,2015-09-13 22:48:00,93,0
2007,2015-09-15 17:44:00,85,0
1258,2015-09-11 23:36:00,86,0
216,2015-09-02 07:20:00,88,0
1982,2015-09-15 15:39:00,84,0
1036,2015-09-10 20:43:00,81,0
1030,2015-09-10 19:47:00,90,0
1741,2015-09-14 15:40:00,87,0
2058,2015-09-15 23:09:00,83,0
1210,2015-09-11 17:39:00,84,0
1678,2015-09-14 09:43:00,77,0
39,2015-09-01 04:02:00,73,0
2206,2015-09-16 13:44:00,87,0
554,2015-09-04 06:32:00,83,0
2494,2015-09-17 15:59:00,82,0
