Date,Value,,,,,,,
1419458400,81.70271742,,,,,,,
1419462000,-10.68947838,,,,,,,
1419465600,-62.94639001,,,,,,,
1419469200,-142.1982299,,,,,,,
1419472800,-202.8899906,,,,,,,
1419476400,-222.61694,,,,,,,
1419480000,-181.6501061,,,,,,,
1419483600,-117.4505879,,,,,,,
1419487200,-9.866223058,,,,,,,
1419490800,82.72586842,,,,,,,
1419494400,139.8230644,,,,,,,
1419498000,172.2720967,,,,,,,
1419501600,177.0021332,,,,,,,
1419505200,113.6725914,,,,,,,
1419508800,19.37801951,,,,,,,
1419512400,-51.34131829,,,,,,,
1419516000,-126.2316093,,,,,,,
1419519600,-120.9673799,,,,,,,
1419523200,-154.3574284,,,,,,,
1419526800,-107.856364,,,,,,,
1419530400,-25.88949462,,,,,,,
1419534000,15.34919022,,,,,,,
1419537600,72.37074804,,,,,,,
1419541200,83.15831191,,,,,,,
1419544800,30.12591185,,,,,,,
1419548400,-29.83411312,,,,,,,
1419552000,-109.0769336,,,,,,,
1419555600,-200.3148676,,,,,,,
1419559200,-230.3551041,,,,,,,
1419562800,-244.5215139,,,,,,,
1419566400,-228.8752525,,,,,,,
1419570000,-152.1370713,,,,,,,
1419573600,-59.14416891,,,,,,,
1419577200,44.14020757,,,,,,,
1419580800,110.6000816,,,,,,,
1419584400,146.5914833,,,,,,,
1419588000,147.392229,,,,,,,
1419591600,92.66582887,,,,,,,
1419595200,3.135105112,,,,,,,
1419598800,-65.47083482,,,,,,,
1419602400,-137.3536497,,,,,,,
1419606000,-167.8647315,,,,,,,
1419609600,-154.4656068,,,,,,,
1419613200,-125.9352119,,,,,,,
1419616800,-52.46114346,,,,,,,
1419620400,-4.315342464,,,,,,,
1419624000,46.54990556,,,,,,,
1419627600,70.08546283,,,,,,,
1419631200,32.93241021,,,,,,,
1419634800,-33.17979702,,,,,,,
1419638400,-107.7751317,,,,,,,
1419642000,-196.1227386,,,,,,,
1419645600,-235.3596844,,,,,,,
1419649200,-248.3487945,,,,,,,
1419652800,-221.650352,,,,,,,
1419656400,-142.6701628,,,,,,,
1419660000,-50.65970627,,,,,,,
1419663600,66.27312011,,,,,,,
1419667200,121.0321415,,,,,,,
1419670800,156.4020791,,,,,,,
1419674400,153.0732952,,,,,,,
1419678000,112.7441492,,,,,,,
1419681600,28.79343719,,,,,,,
1419685200,-41.77491983,,,,,,,
1419688800,-109.7911852,,,,,,,
1419692400,-143.7939121,,,,,,,
1419696000,-143.3297794,,,,,,,
1419699600,-99.10102037,,,,,,,
1419703200,-16.10593045,,,,,,,
1419706800,45.03411532,,,,,,,
1419710400,100.8471844,,,,,,,
1419714000,107.8042659,,,,,,,
1419717600,55.41003828,,,,,,,
1419721200,10.21785299,,,,,,,
1419724800,-79.31906913,,,,,,,
1419728400,-155.9578235,,,,,,,
1419732000,-205.6416429,,,,,,,
1419735600,-206.9579445,,,,,,,
1419739200,-169.362678,,,,,,,
1419742800,-90.91324166,,,,,,,
1419746400,-4.213297786,,,,,,,
1419750000,87.38919212,,,,,,,
1419753600,187.1311607,,,,,,,
1419757200,216.651755,,,,,,,
1419760800,199.3754718,,,,,,,
1419764400,140.5476457,,,,,,,
1419768000,73.74603775,,,,,,,
1419771600,-7.249687404,,,,,,,
1419775200,-82.3140951,,,,,,,
1419778800,-110.3206036,,,,,,,
1419782400,-86.72464937,,,,,,,
1419786000,-34.5844581,,,,,,,
1419789600,22.36806513,,,,,,,
1419793200,82.29525607,,,,,,,
1419796800,139.5751392,,,,,,,
1419800400,136.3606971,,,,,,,
1419804000,128.6976476,,,,,,,
1419807600,59.50339382,,,,,,,
1419811200,-23.27682055,,,,,,,
1419814800,-103.0956247,,,,,,,
1419818400,-152.8880902,,,,,,,
1419822000,-164.2572926,,,,,,,
1419825600,-135.9195281,,,,,,,
1419829200,-48.65093617,,,,,,,
1419832800,45.08583445,,,,,,,
1419836400,140.3465794,,,,,,,
1419840000,216.7400787,,,,,,,
1419843600,251.1863821,,,,,,,
1419847200,229.0332196,,,,,,,
1419850800,192.3066094,,,,,,,
1419854400,98.79786798,,,,,,,
1419858000,42.65021623,,,,,,,
1419861600,-19.92794813,,,,,,,
1419865200,-65.51804888,,,,,,,
1419868800,-51.19611015,,,,,,,
1419872400,-5.934443532,,,,,,,
1419876000,51.28402504,,,,,,,
1419879600,118.2119158,,,,,,,
1419883200,167.0877916,,,,,,,
1419886800,168.6521301,,,,,,,
1419890400,136.0014584,,,,,,,
1419894000,83.39935205,,,,,,,
1419897600,-4.439373402,,,,,,,
1419901200,-98.18202353,,,,,,,
1419904800,-125.6622168,,,,,,,
1419908400,-138.6172078,,,,,,,
1419912000,-113.7425945,,,,,,,
1419915600,-30.79571496,,,,,,,
1419919200,43.12240023,,,,,,,
1419922800,143.6590142,,,,,,,
1419926400,225.6945138,,,,,,,
1419930000,249.955273,,,,,,,
1419933600,258.1163016,,,,,,,
1419937200,187.6331721,,,,,,,
1419940800,111.6560661,,,,,,,
1419944400,19.90778201,,,,,,,
1419948000,-36.22371124,,,,,,,
1419951600,-86.23428778,,,,,,,
1419955200,-56.27637589,,,,,,,
1419958800,-25.49157037,,,,,,,
1419962400,36.88274819,,,,,,,
1419966000,104.7835931,,,,,,,
1419969600,143.6982697,,,,,,,
1419973200,160.6744039,,,,,,,
1419976800,134.0908347,,,,,,,
1419980400,63.11176066,,,,,,,
1419984000,-26.92039171,,,,,,,
1419987600,-94.10644018,,,,,,,
1419991200,-146.0802853,,,,,,,
1419994800,-176.4517486,,,,,,,
1419998400,-124.4700522,,,,,,,
1420002000,-75.18965115,,,,,,,
1420005600,17.35036678,,,,,,,
1420009200,119.4371891,,,,,,,
1420012800,180.4338974,,,,,,,
1420016400,215.5405367,,,,,,,
1420020000,204.6186486,,,,,,,
1420023600,155.0922791,,,,,,,
1420027200,70.99228472,,,,,,,
1420030800,-5.828143118,,,,,,,
1420034400,-81.04883286,,,,,,,
1420038000,-110.3430007,,,,,,,
1420041600,-100.6967029,,,,,,,
1420045200,-57.16732815,,,,,,,
1420048800,5.618384696,,,,,,,
1420052400,66.14577174,,,,,,,
1420056000,108.8596225,,,,,,,
1420059600,110.9954527,,,,,,,
1420063200,76.16486662,,,,,,,
1420066800,10.50835773,,,,,,,
1420070400,-77.4624326,,,,,,,
1420074000,-159.6307437,,,,,,,
1420077600,-217.1135,,,,,,,
1420081200,-219.6174932,,,,,,,
1420084800,-186.0720782,,,,,,,
1420088400,-119.5812715,,,,,,,
1420092000,-23.41970281,,,,,,,
1420095600,47.06372333,,,,,,,
1420099200,145.5518082,,,,,,,
1420102800,168.0992694,,,,,,,
1420106400,164.0847282,,,,,,,
1420110000,81.11506324,,,,,,,
1420113600,27.01908598,,,,,,,
1420117200,-60.85374856,,,,,,,
1420120800,-132.4265569,,,,,,,
1420124400,-170.6558295,,,,,,,
1420128000,-138.3614262,,,,,,,
1420131600,-105.5368208,,,,,,,
1420135200,-48.54248918,,,,,,,
1420138800,24.55357868,,,,,,,
1420142400,70.74553511,,,,,,,
1420146000,65.65774806,,,,,,,
1420149600,41.45868135,,,,,,,
1420153200,-33.95951032,,,,,,,
1420156800,-116.4277321,,,,,,,
1420160400,-192.4623479,,,,,,,
1420164000,-235.8303864,,,,,,,
1420167600,-263.792951,,,,,,,
1420171200,-219.370444,,,,,,,
1420174800,-145.3210858,,,,,,,
1420178400,-49.8728568,,,,,,,
1420182000,33.23062322,,,,,,,
1420185600,108.7054539,,,,,,,
1420189200,147.4493515,,,,,,,
1420192800,125.9735062,,,,,,,
1420196400,87.14520732,,,,,,,
1420200000,7.211166853,,,,,,,
1420203600,-68.34331224,,,,,,,
1420207200,-147.9853933,,,,,,,
1420210800,-164.4075282,,,,,,,
1420214400,-172.9939056,,,,,,,
1420218000,-126.9366829,,,,,,,
1420221600,-61.0008957,,,,,,,
1420225200,11.61631073,,,,,,,
1420228800,62.52218433,,,,,,,
1420232400,64.14166309,,,,,,,
1420236000,35.08831409,,,,,,,
1420239600,-35.50618787,,,,,,,
1420243200,-112.9712964,,,,,,,
1420246800,-186.1916925,,,,,,,
1420250400,-239.1049266,,,,,,,
1420254000,-238.9390837,,,,,,,
1420257600,-219.6529392,,,,,,,
1420261200,-160.2831257,,,,,,,
1420264800,-44.62324239,,,,,,,
1420268400,50.57147264,,,,,,,
1420272000,135.1672632,,,,,,,
1420275600,163.5632213,,,,,,,
1420279200,151.3315528,,,,,,,
1420282800,111.4164836,,,,,,,
1420286400,29.35478389,,,,,,,
1420290000,-55.31903973,,,,,,,
1420293600,-121.6108347,,,,,,,
1420297200,-137.2855044,,,,,,,
1420300800,-132.777978,,,,,,,
1420304400,-101.4012535,,,,,,,
1420308000,-23.10452203,,,,,,,
1420311600,28.88295273,,,,,,,
1420315200,99.97735093,,,,,,,
1420318800,77.90908043,,,,,,,
1420322400,66.00536734,,,,,,,
1420326000,10.50367372,,,,,,,
1420329600,-68.96916346,,,,,,,
1420333200,-138.0247048,,,,,,,
1420336800,-196.7060432,,,,,,,
1420340400,-200.2414651,,,,,,,
1420344000,-164.2016731,,,,,,,
1420347600,-97.40071176,,,,,,,
1420351200,1.539876422,,,,,,,
1420354800,100.0410487,,,,,,,
1420358400,162.244824,,,,,,,
1420362000,203.0470878,,,,,,,
1420365600,193.1366601,,,,,,,
1420369200,155.1338574,,,,,,,
1420372800,63.47354883,,,,,,,
1420376400,-17.48253171,,,,,,,
1420380000,-84.55124897,,,,,,,
1420383600,-86.15255924,,,,,,,
1420387200,-81.57869746,,,,,,,
1420390800,-34.61336556,,,,,,,
1420394400,28.52558124,,,,,,,
1420398000,83.63582222,,,,,,,
1420401600,136.443894,,,,,,,
1420405200,130.6135348,,,,,,,
1420408800,114.4485576,,,,,,,
1420412400,50.70652099,,,,,,,
1420416000,-33.2594221,,,,,,,
1420419600,-110.1088069,,,,,,,
1420423200,-135.8816323,,,,,,,
1420426800,-156.8281264,,,,,,,
1420430400,-137.2282257,,,,,,,
1420434000,-33.45094546,,,,,,,
1420437600,49.34804061,,,,,,,
1420441200,130.5850173,,,,,,,
1420444800,223.0230326,,,,,,,
1420448400,236.1687335,,,,,,,
1420452000,244.4795035,,,,,,,
1420455600,200.119494,,,,,,,
1420459200,111.2456364,,,,,,,
1420462800,41.39106126,,,,,,,
1420466400,-27.05553985,,,,,,,
1420470000,-66.21640629,,,,,,,
1420473600,-69.86408761,,,,,,,
1420477200,-3.106382682,,,,,,,
1420480800,73.66991926,,,,,,,
1420484400,113.5241285,,,,,,,
1420488000,157.1925612,,,,,,,
1420491600,163.6855787,,,,,,,
1420495200,156.9511489,,,,,,,
1420498800,75.90022539,,,,,,,
1420502400,-7.124304812,,,,,,,
1420506000,-77.65072986,,,,,,,
1420509600,-139.6855667,,,,,,,
1420513200,-149.6454267,,,,,,,
1420516800,-102.780984,,,,,,,
1420520400,-37.38159124,,,,,,,
1420524000,54.43089262,,,,,,,
1420527600,148.7217144,,,,,,,
1420531200,248.5302417,,,,,,,
1420534800,260.1629443,,,,,,,
1420538400,230.564949,,,,,,,
1420542000,209.4573272,,,,,,,
1420545600,121.1180942,,,,,,,
1420549200,33.94455814,,,,,,,
1420552800,-42.1249682,,,,,,,
1420556400,-57.36439251,,,,,,,
1420560000,-60.03094909,,,,,,,
1420563600,-19.89360109,,,,,,,
1420567200,56.70494668,,,,,,,
1420570800,87.73340175,,,,,,,
1420574400,148.0056557,,,,,,,
1420578000,152.8335015,,,,,,,
1420581600,115.5823828,,,,,,,
1420585200,58.58676283,,,,,,,
1420588800,-26.67412602,,,,,,,
1420592400,-96.27975754,,,,,,,
1420596000,-142.610664,,,,,,,
1420599600,-183.2855218,,,,,,,
1420603200,-149.2363192,,,,,,,
1420606800,-79.83365129,,,,,,,
1420610400,26.98536457,,,,,,,
1420614000,102.62438,,,,,,,
1420617600,192.678239,,,,,,,
1420621200,239.7309305,,,,,,,
1420624800,209.4355268,,,,,,,
1420628400,151.8942879,,,,,,,
1420632000,84.05120558,,,,,,,
1420635600,0.488738553,,,,,,,
1420639200,-80.92044605,,,,,,,
1420642800,-102.244972,,,,,,,
1420646400,-89.9865093,,,,,,,
1420650000,-59.82274528,,,,,,,
1420653600,-11.38224388,,,,,,,
1420657200,50.51153596,,,,,,,
1420660800,97.24995014,,,,,,,
1420664400,105.9689984,,,,,,,
1420668000,74.15253645,,,,,,,
1420671600,18.73938457,,,,,,,
1420675200,-64.23020774,,,,,,,
1420678800,-152.0052797,,,,,,,
1420682400,-201.8490864,,,,,,,
1420686000,-229.5871755,,,,,,,
1420689600,-181.6976067,,,,,,,
1420693200,-126.1900008,,,,,,,
1420696800,-23.31333922,,,,,,,
1420700400,69.7443665,,,,,,,
1420704000,134.5579994,,,,,,,
1420707600,169.4555918,,,,,,,
1420711200,147.8287141,,,,,,,
1420714800,113.095508,,,,,,,
1420718400,39.21676366,,,,,,,
1420722000,-49.33424621,,,,,,,
1420725600,-117.6529545,,,,,,,
1420729200,-161.9179919,,,,,,,
1420732800,-168.7264698,,,,,,,
1420736400,-111.3559537,,,,,,,
1420740000,-33.82750146,,,,,,,
1420743600,29.24229473,,,,,,,
1420747200,65.45921922,,,,,,,
1420750800,71.78822052,,,,,,,
1420754400,37.16995575,,,,,,,
1420758000,-13.48825296,,,,,,,
1420761600,-101.002,,,,,,,
1420765200,-177.8134173,,,,,,,
1420768800,-241.0289186,,,,,,,
1420772400,-261.6008704,,,,,,,
1420776000,-229.0038031,,,,,,,
1420779600,-142.3066182,,,,,,,
1420783200,-30.6812566,,,,,,,
1420786800,48.80186307,,,,,,,
1420790400,99.38002733,,,,,,,
1420794000,146.5159386,,,,,,,
1420797600,127.3159385,,,,,,,
1420801200,85.05535208,,,,,,,
1420804800,-4.92518032,,,,,,,
1420808400,-73.29242761,,,,,,,
1420812000,-134.3398103,,,,,,,
1420815600,-167.5730915,,,,,,,
1420819200,-166.9494528,,,,,,,
1420822800,-109.8283622,,,,,,,
1420826400,-43.1530619,,,,,,,
1420830000,2.800648299,,,,,,,
1420833600,57.28624589,,,,,,,
1420837200,70.32126955,,,,,,,
1420840800,28.69400099,,,,,,,
1420844400,-21.70852813,,,,,,,
1420851600,-192.1613273,,,,,,,
1420855200,-246.5867788,,,,,,,
1420858800,-248.038493,,,,,,,
1420862400,-222.0104905,,,,,,,
1420866000,-137.3018342,,,,,,,
1420869600,-58.75418422,,,,,,,
1420873200,36.87264797,,,,,,,
1420876800,123.8495305,,,,,,,
1420880400,176.2037329,,,,,,,
1420884000,158.0688947,,,,,,,
1420887600,106.6832786,,,,,,,
1420891200,23.88662005,,,,,,,
1420894800,-47.23607796,,,,,,,
1420898400,-122.4957546,,,,,,,
1420902000,-163.6724247,,,,,,,
1420905600,-125.1615929,,,,,,,
1420909200,-80.56263167,,,,,,,
1420912800,-3.171123301,,,,,,,
1420916400,56.83214677,,,,,,,
1420920000,109.0020508,,,,,,,
1420923600,90.08551574,,,,,,,
1420927200,59.31668238,,,,,,,
1420930800,4.090373277,,,,,,,
1420934400,-68.69473359,,,,,,,
1420938000,-143.4873519,,,,,,,
1420941600,-190.9245492,,,,,,,
1420945200,-220.4435707,,,,,,,
1420948800,-173.3656288,,,,,,,
1420952400,-111.9151055,,,,,,,
1420956000,-3.343615348,,,,,,,
1420959600,92.25440193,,,,,,,
1420963200,180.2502895,,,,,,,
1420966800,202.6226562,,,,,,,
1420970400,204.4147326,,,,,,,
1420974000,135.8374605,,,,,,,
1420981200,-4.118918525,,,,,,,
1420984800,-69.90148117,,,,,,,
1420988400,-90.65641029,,,,,,,
1420992000,-96.47495145,,,,,,,
1420995600,-41.23946523,,,,,,,
1420999200,7.181729082,,,,,,,
1421002800,80.03980553,,,,,,,
1421006400,143.1706293,,,,,,,
1421010000,140.8806217,,,,,,,
1421013600,137.6678638,,,,,,,
1421017200,51.85489673,,,,,,,
1421020800,-6.416094806,,,,,,,
1421024400,-111.2775785,,,,,,,
1421028000,-153.9284123,,,,,,,
1421031600,-165.3192959,,,,,,,
1421035200,-135.2116113,,,,,,,
1421038800,-69.26739117,,,,,,,
1421042400,41.46808533,,,,,,,
1421046000,153.7620586,,,,,,,
1421049600,209.9973415,,,,,,,
1421053200,249.6333622,,,,,,,
1421056800,250.0440593,,,,,,,
1421060400,204.814448,,,,,,,
1421064000,128.4630218,,,,,,,
1421067600,30.75163165,,,,,,,
1421071200,-32.9598157,,,,,,,
1421074800,-48.81377063,,,,,,,
1421078400,-36.52508709,,,,,,,
1421082000,-10.67656575,,,,,,,
1421085600,51.0430472,,,,,,,
1421089200,128.6351861,,,,,,,
1421092800,165.6686293,,,,,,,
1421096400,173.878101,,,,,,,
1421100000,138.0902363,,,,,,,
1421103600,66.81327263,,,,,,,
1421107200,-13.39438606,,,,,,,
1421110800,-94.45283145,,,,,,,
1421114400,-119.4103402,,,,,,,
1421118000,-141.8459646,,,,,,,
1421121600,-110.5866186,,,,,,,
1421125200,-32.65026144,,,,,,,
1421128800,48.81499054,,,,,,,
1421132400,142.0253108,,,,,,,
1421136000,207.296792,,,,,,,
1421139600,256.0340356,,,,,,,
1421143200,235.7461662,,,,,,,
1421146800,194.47792,,,,,,,
1421150400,103.0097244,,,,,,,
1421154000,21.57622574,,,,,,,
1421157600,-29.22222029,,,,,,,
1421161200,-72.89982702,,,,,,,
1421164800,-74.19684077,,,,,,,
1421168400,-14.15947748,,,,,,,
1421172000,39.81335354,,,,,,,
1421175600,94.89581849,,,,,,,
1421179200,148.7815803,,,,,,,
1421182800,163.1224819,,,,,,,
1421186400,129.3193297,,,,,,,
1421190000,64.44802208,,,,,,,
1421193600,-7.074361301,,,,,,,
1421197200,-115.1999375,,,,,,,
1421200800,-157.6366302,,,,,,,
1421204400,-168.9462496,,,,,,,
1421208000,-140.1266257,,,,,,,
1421211600,-79.07845944,,,,,,,
1421215200,20.35027561,,,,,,,
1421218800,124.8362562,,,,,,,
1421222400,185.3016628,,,,,,,
1421226000,221.7713886,,,,,,,
1421229600,219.0570152,,,,,,,
1421233200,151.678973,,,,,,,
1421236800,53.38259056,,,,,,,
1421240400,-10.92424703,,,,,,,
1421244000,-67.73325014,,,,,,,
1421247600,-111.231098,,,,,,,
1421251200,-109.0381794,,,,,,,
1421254800,-67.44566285,,,,,,,
1421258400,10.89093599,,,,,,,
1421262000,61.28068054,,,,,,,
1421265600,96.42372058,,,,,,,
1421269200,110.2467364,,,,,,,
1421272800,77.73626387,,,,,,,
1421276400,20.40661264,,,,,,,
1421280000,-76.90546793,,,,,,,
1421283600,-171.506787,,,,,,,
1421287200,-193.54523,,,,,,,
1421290800,-230.5427338,,,,,,,
1421294400,-191.5248139,,,,,,,
1421298000,-114.7568717,,,,,,,
1421301600,0.642152211,,,,,,,
1421305200,65.97165343,,,,,,,
1421308800,130.7436677,,,,,,,
1421312400,169.5804389,,,,,,,
1421316000,170.295974,,,,,,,
1421319600,109.4400323,,,,,,,
1421323200,9.339517023,,,,,,,
1421326800,-59.52578177,,,,,,,
1421330400,-114.3244836,,,,,,,
1421334000,-159.7439552,,,,,,,
1421337600,-139.3216615,,,,,,,
1421341200,-89.02798372,,,,,,,
1421344800,-48.23152693,,,,,,,
1421348400,10.07561546,,,,,,,
1421352000,63.37863984,,,,,,,
1421355600,53.78707957,,,,,,,
1421359200,37.88397159,,,,,,,
1421362800,-28.14054717,,,,,,,
1421366400,-112.0505341,,,,,,,
1421370000,-170.9461761,,,,,,,
1421373600,-244.0396113,,,,,,,
1421377200,-240.1220603,,,,,,,
1421380800,-228.196287,,,,,,,
1421384400,-164.5253361,,,,,,,
1421388000,-49.91526164,,,,,,,
1421391600,26.26163337,,,,,,,
1421395200,111.868063,,,,,,,
1421398800,142.94582,,,,,,,
1421402400,141.0203468,,,,,,,
1421406000,84.94672695,,,,,,,
1421409600,2.897976451,,,,,,,
1421413200,-81.96074422,,,,,,,
1421416800,-130.081102,,,,,,,
1421420400,-166.9316972,,,,,,,
1421424000,-169.673177,,,,,,,
1421427600,-119.6362055,,,,,,,
1421431200,-53.3309396,,,,,,,
1421434800,3.784266959,,,,,,,
1421438400,67.45716585,,,,,,,
1421442000,81.68776749,,,,,,,
1421445600,28.24102186,,,,,,,
1421449200,-23.65462671,,,,,,,
1421452800,-87.69699315,,,,,,,
1421456400,-179.9747555,,,,,,,
1421460000,-243.408513,,,,,,,
1421463600,-250.6565425,,,,,,,
1421467200,-215.6629004,,,,,,,
1421470800,-138.270791,,,,,,,
1421474400,-28.69625967,,,,,,,
1421478000,63.84652334,,,,,,,
1421481600,115.9827808,,,,,,,
1421485200,158.304041,,,,,,,
1421488800,131.9079716,,,,,,,
1421492400,101.7383637,,,,,,,
1421496000,37.53079071,,,,,,,
1421499600,-59.92105891,,,,,,,
1421503200,-124.9337943,,,,,,,
1421506800,-149.8461651,,,,,,,
1421510400,-130.1315791,,,,,,,
1421514000,-97.39109199,,,,,,,
1421517600,-30.06345047,,,,,,,
1421521200,42.74502387,,,,,,,
1421524800,110.0734107,,,,,,,
1421528400,100.5926605,,,,,,,
1421532000,76.3318007,,,,,,,
1421535600,16.58210946,,,,,,,
1421539200,-68.9349278,,,,,,,
1421542800,-147.4343233,,,,,,,
1421546400,-185.1163427,,,,,,,
1421550000,-221.3851724,,,,,,,
1421553600,-160.386481,,,,,,,
1421557200,-85.18630807,,,,,,,
1421560800,-4.45142137,,,,,,,
1421564400,102.7837587,,,,,,,
1421568000,163.3744134,,,,,,,
1421571600,214.2030932,,,,,,,
1421575200,198.2639265,,,,,,,
1421578800,148.5537472,,,,,,,
1421582400,79.38203457,,,,,,,
1421586000,-0.792666995,,,,,,,
1421589600,-62.07128146,,,,,,,
1421593200,-99.40428838,,,,,,,
1421596800,-83.0662475,,,,,,,
1421600400,-23.3871154,,,,,,,
1421604000,26.79508231,,,,,,,
1421607600,71.98514645,,,,,,,
1421611200,129.6864412,,,,,,,
1421614800,139.8449418,,,,,,,
1421618400,108.5089521,,,,,,,
1421622000,49.20037126,,,,,,,
1421625600,-32.57689655,,,,,,,
1421629200,-101.8715199,,,,,,,
1421632800,-148.2675879,,,,,,,
1421636400,-154.7540276,,,,,,,
1421640000,-133.3900948,,,,,,,
1421643600,-48.96358065,,,,,,,
1421647200,58.43157652,,,,,,,
1421650800,129.9914404,,,,,,,
1421654400,215.7762103,,,,,,,
1421658000,255.0132926,,,,,,,
1421661600,231.3774919,,,,,,,
1421668800,95.1988178,,,,,,,
1421672400,21.688645,,,,,,,
1421676000,-22.22125835,,,,,,,
1421679600,-55.07438694,,,,,,,
1421683200,-55.22016223,,,,,,,
1421686800,-16.08259554,,,,,,,
1421690400,52.95631473,,,,,,,
1421694000,119.8477696,,,,,,,
1421697600,160.9302408,,,,,,,
1421701200,164.0696824,,,,,,,
1421704800,134.7601491,,,,,,,
1421708400,99.25426834,,,,,,,
1421712000,-11.96028885,,,,,,,
1421715600,-77.78731457,,,,,,,
1421719200,-132.5159763,,,,,,,
1421722800,-144.4956655,,,,,,,
1421726400,-111.7675063,,,,,,,
1421730000,-26.66744408,,,,,,,
1421733600,66.96951365,,,,,,,
1421737200,155.3808042,,,,,,,
1421740800,222.2301561,,,,,,,
1421744400,256.6077188,,,,,,,
1421748000,255.0417306,,,,,,,
1421751600,185.7509951,,,,,,,
1421755200,115.9465881,,,,,,,
1421758800,22.78533357,,,,,,,
1421762400,-40.94558215,,,,,,,
1421766000,-75.52706615,,,,,,,
1421769600,-75.32909989,,,,,,,
1421773200,-19.04629243,,,,,,,
1421776800,48.11425625,,,,,,,
1421780400,104.554727,,,,,,,
1421784000,150.8041503,,,,,,,
1421787600,144.8733151,,,,,,,
1421791200,125.3546071,,,,,,,
1421794800,31.76510066,,,,,,,
1421798400,-39.70584129,,,,,,,
1421802000,-115.7487265,,,,,,,
1421805600,-177.6698301,,,,,,,
1421809200,-158.2650558,,,,,,,
1421812800,-124.4866607,,,,,,,
1421816400,-66.44126516,,,,,,,
1421820000,14.89417609,,,,,,,
1421823600,105.2960615,,,,,,,
1421827200,195.9025249,,,,,,,
1421830800,220.2425536,,,,,,,
1421834400,196.124877,,,,,,,
1421838000,172.5307167,,,,,,,
1421841600,81.80531018,,,,,,,
1421845200,-11.76514798,,,,,,,
1421848800,-80.64049373,,,,,,,
1421852400,-116.3102691,,,,,,,
1421856000,-106.2411012,,,,,,,
1421859600,-73.8516237,,,,,,,
1421863200,-1.798711221,,,,,,,
1421866800,55.20098819,,,,,,,
1421870400,107.279995,,,,,,,
1421874000,119.811901,,,,,,,
1421877600,69.85793986,,,,,,,
1421881200,10.00203586,,,,,,,
1421884800,-73.37304688,,,,,,,
1421888400,-141.4065507,,,,,,,
1421892000,-198.9977191,,,,,,,
1421895600,-224.597621,,,,,,,
1421899200,-190.2145831,,,,,,,
1421902800,-119.3608999,,,,,,,
1421906400,-11.75504358,,,,,,,
1421910000,76.08626046,,,,,,,
1421913600,158.9072055,,,,,,,
1421917200,169.0922283,,,,,,,
1421920800,145.4339614,,,,,,,
1421924400,90.42492652,,,,,,,
1421928000,21.63238001,,,,,,,
1421931600,-74.02524403,,,,,,,
1421935200,-124.7222228,,,,,,,
1421938800,-155.8122851,,,,,,,
1421942400,-146.5884721,,,,,,,
1421946000,-110.6975491,,,,,,,
1421949600,-47.54674243,,,,,,,
1421953200,19.26811771,,,,,,,
1421956800,51.15106683,,,,,,,
1421960400,59.28261288,,,,,,,
1421964000,29.40435068,,,,,,,
1421967600,-14.351663,,,,,,,
1421971200,-115.7734415,,,,,,,
1421974800,-179.3002707,,,,,,,
1421978400,-242.5311442,,,,,,,
1421982000,-264.5398743,,,,,,,
1421985600,-219.8160978,,,,,,,
1421989200,-146.7182488,,,,,,,
1421992800,-62.04049288,,,,,,,
1421996400,29.52204585,,,,,,,
1.42E+09,114.5379327,,,,,,,
1422003600,147.3439703,,,,,,,
1422007200,148.8317621,,,,,,,
1422010800,86.98159393,,,,,,,
1422014400,14.46081236,,,,,,,
1422018000,-75.5603705,,,,,,,
1422021600,-146.6714426,,,,,,,
1422025200,-166.0611673,,,,,,,
1422028800,-159.4725678,,,,,,,
1422032400,-115.4328324,,,,,,,
1422036000,-50.36999838,,,,,,,
1422039600,12.69099321,,,,,,,
1422043200,58.89914449,,,,,,,
1422046800,72.80599358,,,,,,,
1422050400,27.34289267,,,,,,,
1422054000,-27.42296036,,,,,,,
1422057600,-112.2778262,,,,,,,
1422061200,-197.1702607,,,,,,,
1422064800,-239.2226211,,,,,,,
1422068400,-250.881931,,,,,,,
1422072000,-214.8890286,,,,,,,
1422075600,-141.3265309,,,,,,,
1422079200,-40.20994036,,,,,,,
1422082800,50.01235666,,,,,,,
1422086400,127.6357745,,,,,,,
1422090000,153.3362788,,,,,,,
1422093600,158.2951891,,,,,,,
1422097200,115.4107299,,,,,,,
1422100800,24.44642404,,,,,,,
1422104400,-49.87106685,,,,,,,
1422108000,-107.5054427,,,,,,,
1422111600,-132.2488096,,,,,,,
1422115200,-144.2857305,,,,,,,
1422118800,-85.8118873,,,,,,,
1422122400,-46.45181025,,,,,,,
1422126000,52.98962771,,,,,,,
1422129600,99.03271906,,,,,,,
1422133200,95.90909164,,,,,,,
1422136800,64.45075022,,,,,,,
1422140400,-2.669004906,,,,,,,
1422144000,-59.82063346,,,,,,,
1422147600,-146.605587,,,,,,,
1422151200,-189.7114651,,,,,,,
1422154800,-195.1055642,,,,,,,
1422158400,-160.9356527,,,,,,,
1422162000,-104.1548278,,,,,,,
1422165600,-11.69227534,,,,,,,
1422169200,95.04619838,,,,,,,
1422172800,184.2690791,,,,,,,
1422176400,216.7420596,,,,,,,
1422180000,194.3944297,,,,,,,
1422183600,161.9410305,,,,,,,
1422187200,74.4058193,,,,,,,
1422190800,-5.233516964,,,,,,,
1422194400,-77.00387454,,,,,,,
